,Customer ID,Gender,Age,Married,Dependents,Senior Citizen,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Avg Monthly GB Download,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Churn
160,0142-GVYSN,1,57,0,0,0,26,1,0,0,0,0,0,0,0,1,20.3,511.25,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
161,4393-RYCRE,1,25,0,0,0,44,1,0,1,41,1,1,1,1,1,106.05,4510.8,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
162,1866-DIOQZ,0,23,1,0,0,71,0,0,1,85,1,1,1,1,0,66.8,4689.15,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
163,5996-EBTKM,0,46,1,1,0,67,1,1,1,24,0,1,1,1,1,69.9,4615.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
164,2832-KJCRD,0,22,0,0,0,38,1,1,1,27,1,1,1,0,1,103.65,3988.5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
165,6322-PJJDJ,1,58,1,0,0,49,1,0,1,9,1,1,1,0,1,94.8,4690.65,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
166,5716-EZXZN,0,56,1,0,0,65,1,1,1,13,1,0,0,1,1,99.05,6416.7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
167,7037-MTYVW,1,26,1,1,0,38,1,1,1,59,1,1,1,1,1,85.4,3297.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
168,9629-NHXFW,0,58,1,1,0,1,1,0,0,0,0,0,0,0,1,19.4,19.4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
169,9108-EQPNQ,0,27,1,1,0,10,1,1,0,0,0,0,0,0,0,26.1,225.55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
170,0440-UEDAI,0,59,0,0,0,53,1,0,1,6,0,1,1,1,1,94.45,5042.75,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
171,9003-CPATH,1,53,0,0,0,42,1,1,1,14,0,0,0,1,0,79.9,3313.4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
172,8805-JNRAZ,0,44,0,0,0,2,1,0,1,4,0,0,0,1,0,49.2,103.7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
173,8958-JPTRR,0,23,1,0,0,56,1,1,0,0,0,0,0,0,0,24.3,1261.7,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
174,7781-HVGMK,0,56,1,0,0,72,0,0,1,30,1,1,1,1,1,65.2,4784.45,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
175,6728-CZFEI,0,28,0,0,0,15,1,0,1,52,1,0,0,1,0,56.15,931.9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
176,5274-XHAKY,0,19,1,1,0,41,1,1,1,59,1,0,0,1,1,94.3,3893.6,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
177,5982-XMDEX,0,42,0,0,0,65,1,1,0,0,0,0,0,0,0,26.5,1698.55,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
178,2070-XYMFH,0,66,0,0,1,23,1,1,1,18,0,0,0,1,1,79.35,1835.3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
179,9650-VBUOG,1,44,1,1,0,38,1,1,0,0,0,0,0,0,0,25.05,963.95,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
180,6794-HKIAJ,1,44,0,0,0,62,1,1,1,2,0,0,0,1,0,90.7,5586.45,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
181,7343-EOBEU,1,19,1,0,0,3,1,1,0,0,0,0,0,0,1,23.6,89.05,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
182,2266-SJNAT,0,21,1,0,0,72,1,1,1,82,1,1,1,1,0,109.15,7789.6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
183,4667-QONEA,0,72,1,0,1,60,1,0,1,16,0,1,0,1,1,74.85,4456.35,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
184,5075-JSDKI,0,64,0,0,0,59,1,1,0,0,0,0,0,0,0,24.45,1493.1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
185,2606-PKWJB,1,62,0,1,0,40,0,0,1,57,0,0,0,1,0,40.25,1564.05,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
186,2724-FJDYW,1,31,0,1,0,39,0,0,1,29,1,1,1,1,0,54.85,2191.7,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
187,6035-BXTTY,0,69,0,0,1,32,1,0,1,14,0,0,0,0,0,54.65,1830.1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
188,3166-PNEOF,0,57,0,0,0,61,1,1,1,24,1,1,1,1,0,86.45,5175.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
189,7839-NUIAA,0,27,1,1,0,61,1,1,1,30,0,0,0,0,0,59.8,3641.5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
190,0128-MKWSG,0,51,0,1,0,26,0,0,1,19,0,1,1,1,0,45.8,1147.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
191,2587-EKXTS,1,48,0,0,0,44,1,1,1,19,1,1,1,1,1,111.5,4915.15,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
192,5480-XTFFL,0,60,1,1,0,31,1,0,0,0,0,0,0,0,0,21.0,697.7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
193,0732-OCQOC,0,30,1,0,0,52,1,1,0,0,0,0,0,0,1,25.05,1270.25,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
194,8884-FEEWR,1,22,0,0,0,35,1,0,0,0,0,0,0,0,0,20.6,754.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
195,3315-IKYZQ,1,42,1,1,0,28,0,0,1,19,1,0,0,1,0,50.8,1386.8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
196,2675-OTVVJ,1,76,1,0,1,31,1,1,1,18,1,0,0,1,0,89.45,2807.65,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
197,0564-MUUQK,0,28,1,1,0,20,1,1,1,48,0,1,1,1,1,95.5,1916.2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
198,2650-GYRYL,1,25,1,1,0,33,1,0,0,0,0,0,0,0,1,19.45,600.25,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
199,7407-SUJIZ,1,33,0,0,0,25,1,0,0,0,0,0,0,0,0,20.6,541.5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
200,9945-PSVIP,0,36,1,1,0,25,1,0,0,0,0,0,0,0,1,18.7,383.65,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
201,5177-RVZNU,0,28,0,1,0,37,1,0,0,0,0,0,0,0,0,20.3,755.4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
202,2135-DQWAQ,0,37,0,0,0,5,1,0,1,30,1,0,0,0,1,85.3,420.45,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
203,7853-WNZSY,1,58,0,0,0,1,1,0,0,0,0,0,0,0,1,19.75,19.75,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
204,0248-IPDFW,0,19,0,0,0,1,1,1,1,51,0,0,0,1,1,50.1,50.1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
205,4430-YHXGG,0,20,0,1,0,4,1,1,0,0,0,0,0,0,1,25.45,84.2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
206,8722-PRFDV,0,21,1,1,0,71,1,0,1,71,1,1,1,1,0,77.55,5574.35,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
207,5351-QESIO,1,64,0,1,0,1,0,0,1,17,0,0,0,1,0,24.2,24.2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
208,1955-IBMMB,1,47,0,0,0,59,1,0,0,0,0,0,0,0,1,20.2,1192.3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
209,4360-QRAVE,1,75,0,0,1,37,0,0,1,29,0,0,0,1,0,36.65,1315.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
210,6897-UUBNU,1,39,0,0,0,29,1,0,1,24,1,0,0,0,0,89.65,2623.65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
211,4123-DVHPH,1,49,1,0,0,9,1,1,1,21,0,1,1,1,1,88.05,801.3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
212,1730-ZMAME,0,74,0,0,1,32,1,0,1,12,0,1,0,1,1,79.5,2665.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
213,2284-VFLKH,1,23,1,0,0,49,1,0,1,27,1,1,1,1,1,99.25,4920.8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
214,9334-GWGOW,1,68,1,0,1,7,1,1,1,13,0,0,0,1,1,74.85,485.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
215,7868-BGSZA,1,30,1,0,0,43,1,1,1,69,1,1,1,1,1,80.2,3581.6,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
216,1926-QUZNN,0,45,1,0,0,72,1,1,0,0,0,0,0,0,1,25.25,1841.2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
217,9026-LHEVG,0,45,0,0,0,9,0,0,1,21,0,1,1,0,0,40.75,359.4,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
218,7449-HVPIV,1,38,1,1,0,55,1,1,1,56,1,0,0,1,1,90.4,5099.15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
219,7596-LDUXP,0,61,0,0,0,12,1,0,1,19,1,0,0,1,1,85.15,979.05,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
220,2391-IPLOP,1,25,1,0,0,50,1,1,1,58,1,0,0,1,1,69.65,3442.15,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
221,0078-XZMHT,1,19,1,0,0,72,1,1,1,52,1,1,1,1,1,85.15,6316.2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
222,1357-MVDOZ,1,25,1,1,0,11,1,0,1,47,1,0,0,1,1,59.65,683.25,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
223,4751-ERMAN,1,43,1,0,0,72,1,0,1,18,1,1,1,1,1,75.4,5480.25,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
224,5627-TVBPP,0,44,0,1,0,35,1,0,0,0,0,0,0,0,1,20.1,644.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
225,5402-HTOTQ,1,43,0,0,0,16,1,1,1,4,0,0,0,1,0,55.3,875.35,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
226,4006-HKYHO,1,24,0,0,0,63,1,0,1,47,1,1,1,1,1,86.7,5309.5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
227,2111-DWYHN,1,31,0,0,0,1,1,0,0,0,0,0,0,0,0,21.1,21.1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
228,2171-UDMFD,1,22,1,1,0,32,1,0,0,0,0,0,0,0,1,19.45,674.55,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
229,2782-JEEBU,1,39,0,0,0,21,0,0,1,9,0,0,0,1,1,36.0,780.15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
230,6663-JOCQO,1,55,1,0,0,31,1,1,1,22,0,1,1,1,1,75.25,2344.5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
231,0559-CKHUS,0,44,1,0,0,29,1,0,0,0,0,0,0,0,1,19.55,521.8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
232,5451-YHYPW,0,75,1,0,1,72,1,1,1,24,1,1,0,0,1,115.75,8443.7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
233,1227-UDMZR,0,53,1,0,0,72,1,1,1,26,1,1,1,1,1,91.15,6637.9,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
234,5844-QVTAT,0,24,1,0,0,33,1,0,1,27,0,0,0,1,1,58.45,1955.4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
235,4320-QMLLA,1,57,0,0,0,7,1,0,1,24,1,0,0,1,0,54.85,370.4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
236,7994-UYIVZ,1,62,1,0,0,8,1,1,1,16,0,1,1,0,1,85.65,659.45,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
237,7572-KPVKK,1,44,0,1,0,62,1,1,1,19,1,1,1,1,1,104.05,6590.5,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
238,4123-FCVCB,0,23,0,0,0,12,1,1,1,47,1,1,1,1,1,75.85,854.45,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
239,0969-RGKCU,1,31,1,1,0,37,1,0,0,0,0,0,0,0,0,19.8,677.05,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
240,2853-CWQFQ,1,20,0,1,0,1,1,0,1,48,0,1,1,1,1,59.55,59.55,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
241,4808-YNLEU,0,51,1,0,0,35,1,0,1,30,1,0,0,1,1,62.15,2215.45,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
242,9778-OGKQZ,1,55,1,0,0,72,1,1,1,5,1,1,1,0,1,92.0,6782.15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
243,2831-EBWRN,1,46,0,0,0,4,1,0,1,20,0,0,0,1,1,45.9,199.75,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
244,8713-IGZSO,1,50,0,0,0,2,1,1,0,0,0,0,0,0,0,24.85,62.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
245,9959-WOFKT,1,61,0,0,0,71,1,1,1,7,1,1,1,1,0,106.7,7382.25,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
246,9643-AVVWI,0,49,1,1,0,3,1,0,1,22,0,0,0,1,1,80.0,241.3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
247,4609-KNNWG,0,36,1,1,0,27,1,0,0,0,0,0,0,0,0,19.9,550.1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
248,1460-UZPRJ,1,39,1,0,0,60,1,0,0,0,0,0,0,0,0,19.95,1258.15,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
249,7537-RBWEA,0,19,0,0,0,1,0,0,1,52,0,0,0,1,1,25.15,25.15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
250,6635-CPNUN,1,25,1,0,0,28,1,1,1,52,1,0,0,1,0,96.6,2684.35,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
251,0440-QEXBZ,0,64,0,0,0,44,1,1,1,22,0,0,0,1,1,50.15,2139.1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
252,9570-KYEUA,1,38,0,0,0,64,1,1,1,14,0,1,1,1,0,99.25,6549.45,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
253,2439-QKJUL,1,31,0,0,0,5,1,0,0,0,0,0,0,0,0,20.25,109.8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
254,2908-WGAXL,0,40,1,1,0,56,1,1,0,0,0,0,0,0,1,24.95,1468.9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
255,1163-VIPRI,0,22,1,1,0,65,1,1,1,47,1,1,1,1,0,109.3,7337.55,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
256,5345-BMKWB,1,29,1,0,0,8,1,0,0,0,0,0,0,0,0,20.25,158.35,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
257,5997-OPVFA,1,39,1,0,0,72,1,1,1,30,1,1,1,1,1,89.05,6254.45,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
258,3318-ISQFQ,0,23,0,0,0,20,1,0,0,0,0,0,0,0,1,19.5,413.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
259,6188-UXBBR,0,47,1,0,0,38,1,0,0,0,0,0,0,0,1,20.25,814.75,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
260,2300-RQGOI,0,33,0,0,0,38,1,0,0,0,0,0,0,0,0,20.05,741.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
261,5751-USDBL,1,37,1,1,0,46,1,0,1,10,1,1,1,1,0,81.0,3846.35,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
262,8714-CTZJW,0,24,0,0,0,4,1,0,1,73,0,1,1,1,1,82.85,319.6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
263,2817-LVCPP,0,36,0,0,0,50,1,0,0,0,0,0,0,0,0,19.4,1023.95,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
264,6691-CCIHA,0,46,1,0,0,62,1,1,1,28,1,1,1,1,1,84.95,5150.55,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
265,6061-PQHMK,0,50,0,0,0,25,1,0,0,0,0,0,0,0,0,19.9,527.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
266,7762-ONLJY,0,62,1,1,0,6,1,0,0,0,0,0,0,0,0,19.7,94.45,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
267,0080-OROZO,0,38,0,0,0,35,1,0,1,2,1,1,1,1,1,99.25,3532.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
268,5699-BNCAS,1,79,0,0,1,71,1,1,0,0,0,0,0,0,1,24.65,1766.75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
269,8201-AAXCB,1,55,1,1,0,25,1,1,1,76,1,0,0,0,0,60.35,1404.65,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
270,3312-UUMZW,1,33,1,0,0,32,1,1,1,9,1,1,1,1,1,98.85,3145.9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
271,2081-VEYEH,1,42,0,0,0,3,1,0,1,28,1,1,1,1,1,107.95,318.6,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
272,0771-WLCLA,0,49,1,1,0,16,1,1,1,12,1,1,1,1,1,112.95,1882.55,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
273,2753-JMMCV,1,41,0,0,0,65,1,1,1,18,0,1,1,1,1,74.2,4805.65,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
274,8562-GHPPI,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,19.8,19.8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
275,8318-LCNBW,1,53,1,0,0,35,0,0,1,30,1,1,1,1,0,53.15,1930.9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
276,8883-ANODQ,0,44,1,1,0,68,1,1,1,30,0,0,0,1,1,84.4,5746.75,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
277,8216-AZUUZ,0,42,1,1,0,42,1,0,1,26,1,1,1,1,1,100.4,4303.65,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
278,3462-BJQQA,0,23,0,0,0,6,1,1,1,42,1,0,0,0,1,89.75,552.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
279,0301-KOBTQ,1,50,0,0,0,32,1,0,0,0,0,0,0,0,1,20.05,614.45,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
280,0228-MAUWC,1,40,0,0,0,19,1,1,1,18,0,0,0,1,0,59.55,1144.6,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
281,8495-PRWFH,0,66,0,0,1,42,1,1,1,30,0,0,0,1,0,55.65,2421.75,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
282,7272-QDCKA,1,31,0,0,0,28,1,1,1,13,1,1,1,1,0,100.2,2688.45,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
283,1958-RNRKS,1,62,1,0,0,30,1,1,1,8,0,0,0,0,0,49.9,1441.95,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
284,9529-OFXHY,1,20,0,0,0,15,1,1,1,59,1,0,0,1,1,87.75,1242.2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
285,0384-RVBPI,1,64,0,0,0,20,1,0,1,29,0,1,1,1,0,64.4,1398.6,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
286,6223-DHJGV,0,56,0,0,0,42,1,0,0,0,0,0,0,0,1,20.65,958.1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
287,7310-EGVHZ,1,35,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
288,5063-IUOKK,1,56,0,0,0,13,1,0,0,0,0,0,0,0,0,19.75,265.75,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
289,7516-GMHUV,1,77,1,0,1,50,1,1,1,8,1,1,1,1,1,105.05,5163.3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
290,4774-HHGGS,1,64,1,0,0,30,1,0,0,0,0,0,0,0,0,19.05,637.55,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
291,0308-IVGOK,0,23,0,0,0,11,0,0,1,59,0,0,0,1,1,40.4,422.6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
292,7858-GTZSP,0,33,0,0,0,12,1,1,1,25,0,1,1,0,1,86.55,1066.9,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
293,6900-RBKER,1,32,0,0,0,52,1,1,1,17,0,1,1,1,1,89.45,4577.75,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
294,3969-GYXEL,0,46,0,0,0,11,1,0,1,20,0,0,0,1,0,76.4,838.7,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
295,8782-NUUOL,1,62,0,0,0,60,1,0,1,3,1,1,1,1,0,79.0,4801.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
296,0071-NDAFP,1,31,1,1,0,25,1,1,0,0,0,0,0,0,0,25.5,630.6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
297,3617-XLSGQ,0,61,1,1,0,66,1,1,1,25,1,1,1,0,0,109.25,7082.5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
298,2985-FMWYF,0,46,0,0,0,23,1,1,1,23,1,1,1,1,1,93.5,2341.55,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
299,0224-NIJLP,1,30,1,1,0,8,1,0,0,0,0,0,0,0,0,20.15,165.5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
300,8917-FAEMR,0,28,0,0,0,37,1,0,0,0,0,0,0,0,0,19.85,784.25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
301,6362-QHAFM,1,53,1,0,0,42,1,1,1,11,1,1,1,1,1,108.3,4586.15,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
302,6551-ZCOTS,1,73,0,0,1,33,1,1,0,0,0,0,0,0,1,24.9,847.8,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
303,8490-BXHEO,1,67,0,0,1,18,1,1,1,14,0,0,0,1,1,80.55,1411.65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
304,7291-CDTMJ,1,40,0,0,0,1,1,0,0,0,0,0,0,0,1,19.65,19.65,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
305,9357-UJRUN,1,50,1,0,0,24,1,1,1,4,0,0,0,1,1,58.35,1346.9,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
306,9992-UJOEL,1,22,0,0,0,2,1,0,1,51,0,0,0,1,1,50.3,92.75,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
307,9708-HPXWZ,1,74,0,0,1,5,0,0,1,4,1,0,0,1,0,45.4,214.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
308,6908-VVYHM,1,52,1,0,0,65,1,1,1,2,0,1,1,0,1,90.65,5931.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
309,8785-CJSHH,0,22,1,0,0,60,1,1,1,51,1,1,1,1,1,99.8,5985.75,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
310,3096-YXENJ,0,25,1,0,0,65,1,1,1,52,1,1,1,1,1,107.65,7082.85,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
311,1641-RQDAY,0,77,1,1,1,32,1,1,1,19,1,1,0,1,1,100.4,3217.65,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
312,8328-SKJNO,1,61,0,1,0,23,0,0,1,19,0,0,0,1,0,40.65,947.4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
313,7587-AOVVU,1,39,1,1,0,27,1,1,1,15,1,0,0,1,0,100.75,2793.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
314,9067-SQTNS,1,37,1,1,0,44,1,0,0,0,0,0,0,0,0,20.6,926.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
315,4311-QTTAI,0,63,0,0,0,16,1,0,0,0,0,0,0,0,0,19.35,295.55,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
316,2863-IMQDR,0,52,0,0,0,61,1,1,1,8,1,1,1,1,0,89.65,5308.7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
317,6542-LWGXJ,1,46,1,0,0,3,0,0,1,12,0,0,0,1,0,25.0,78.25,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
318,5176-LDKUH,0,64,0,0,0,48,1,0,1,23,0,0,0,1,0,75.15,3772.65,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
319,9714-EDSUC,1,25,0,0,0,4,1,0,1,41,0,1,1,1,1,94.9,360.55,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
320,4501-VCPFK,1,25,0,0,0,26,0,0,1,47,0,0,0,1,0,35.75,1022.5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
321,6082-OQFBA,1,62,1,0,0,23,1,0,0,0,0,0,0,0,0,19.65,436.9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
322,1216-BGTSP,1,30,0,0,0,45,1,1,1,73,1,1,1,1,1,108.45,4964.7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
